points,Jarvis,Graham
1000,0.02094292640686035,0.004985809326171875
10000,0.26030492782592773,0.06083965301513672
25000,1.2586307525634766,0.15558552742004395
500000,23.422322034835815,4.2770678997039795
10000000,321.4869718551636,87.74502873420715
